,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289
779,5713,19771,2018-09-13,0,0,477,1,0,5,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,5714,19772,2018-09-14,0,0,334,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,16,5715,19773,2018-09-15,0,0,168,4,0,4,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,12,5716,19774,2018-09-16,0,0,213,2,0,4,0,0,10,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,13,5717,19775,2018-09-17,0,0,181,6,0,3,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,5718,19776,2018-09-18,0,0,176,11,0,4,0,0,9,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,6,5719,19777,2018-09-19,0,0,145,7,0,1,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5720,19778,2018-09-20,0,0,122,12,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,5721,19779,2018-09-21,0,0,121,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2
780,5714,19772,2018-09-14,0,0,334,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,16,5715,19773,2018-09-15,0,0,168,4,0,4,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,12,5716,19774,2018-09-16,0,0,213,2,0,4,0,0,10,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,13,5717,19775,2018-09-17,0,0,181,6,0,3,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,5718,19776,2018-09-18,0,0,176,11,0,4,0,0,9,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,6,5719,19777,2018-09-19,0,0,145,7,0,1,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5720,19778,2018-09-20,0,0,122,12,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,5721,19779,2018-09-21,0,0,121,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
781,5715,19773,2018-09-15,0,0,168,4,0,4,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,12,5716,19774,2018-09-16,0,0,213,2,0,4,0,0,10,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,13,5717,19775,2018-09-17,0,0,181,6,0,3,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,5718,19776,2018-09-18,0,0,176,11,0,4,0,0,9,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,6,5719,19777,2018-09-19,0,0,145,7,0,1,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5720,19778,2018-09-20,0,0,122,12,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,5721,19779,2018-09-21,0,0,121,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
782,5716,19774,2018-09-16,0,0,213,2,0,4,0,0,10,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,13,5717,19775,2018-09-17,0,0,181,6,0,3,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,5718,19776,2018-09-18,0,0,176,11,0,4,0,0,9,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,6,5719,19777,2018-09-19,0,0,145,7,0,1,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5720,19778,2018-09-20,0,0,122,12,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,5721,19779,2018-09-21,0,0,121,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
783,5717,19775,2018-09-17,0,0,181,6,0,3,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,5718,19776,2018-09-18,0,0,176,11,0,4,0,0,9,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,6,5719,19777,2018-09-19,0,0,145,7,0,1,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5720,19778,2018-09-20,0,0,122,12,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,5721,19779,2018-09-21,0,0,121,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
784,5718,19776,2018-09-18,0,0,176,11,0,4,0,0,9,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,6,5719,19777,2018-09-19,0,0,145,7,0,1,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5720,19778,2018-09-20,0,0,122,12,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,5721,19779,2018-09-21,0,0,121,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
785,5719,19777,2018-09-19,0,0,145,7,0,1,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5720,19778,2018-09-20,0,0,122,12,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,5721,19779,2018-09-21,0,0,121,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
786,5720,19778,2018-09-20,0,0,122,12,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,5721,19779,2018-09-21,0,0,121,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1
787,5721,19779,2018-09-21,0,0,121,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
788,5722,19780,2018-09-22,0,0,130,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,5723,19781,2018-09-23,0,0,54,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
790,5724,19782,2018-09-24,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5733,19791,2018-10-03,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
791,5725,19783,2018-09-25,0,0,27,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5733,19791,2018-10-03,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5734,19792,2018-10-04,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
792,5726,19784,2018-09-26,0,0,19,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5733,19791,2018-10-03,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5734,19792,2018-10-04,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5735,19793,2018-10-05,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
793,5727,19785,2018-09-27,0,0,14,3,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5733,19791,2018-10-03,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5734,19792,2018-10-04,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5735,19793,2018-10-05,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5736,19794,2018-10-06,0,0,30,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
794,5728,19786,2018-09-28,0,0,32,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5733,19791,2018-10-03,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5734,19792,2018-10-04,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5735,19793,2018-10-05,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5736,19794,2018-10-06,0,0,30,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5737,19795,2018-10-07,0,0,8,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2
795,5729,19787,2018-09-29,0,0,45,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5733,19791,2018-10-03,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5734,19792,2018-10-04,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5735,19793,2018-10-05,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5736,19794,2018-10-06,0,0,30,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5737,19795,2018-10-07,0,0,8,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,5738,19796,2018-10-08,0,0,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1
796,5730,19788,2018-09-30,0,0,24,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5733,19791,2018-10-03,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5734,19792,2018-10-04,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5735,19793,2018-10-05,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5736,19794,2018-10-06,0,0,30,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5737,19795,2018-10-07,0,0,8,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,5738,19796,2018-10-08,0,0,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5739,19797,2018-10-09,0,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,5731,19789,2018-10-01,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5733,19791,2018-10-03,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5734,19792,2018-10-04,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5735,19793,2018-10-05,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5736,19794,2018-10-06,0,0,30,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5737,19795,2018-10-07,0,0,8,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,5738,19796,2018-10-08,0,0,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5739,19797,2018-10-09,0,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5740,19798,2018-10-10,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
798,5732,19790,2018-10-02,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5733,19791,2018-10-03,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5734,19792,2018-10-04,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5735,19793,2018-10-05,0,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5736,19794,2018-10-06,0,0,30,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5737,19795,2018-10-07,0,0,8,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,5738,19796,2018-10-08,0,0,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5739,19797,2018-10-09,0,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5740,19798,2018-10-10,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5741,19799,2018-10-11,0,0,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
