,Unnamed: 0,Unnamed: 0_x,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE,Unnamed: 0.1,Unnamed: 0_y,tavg,tmin,tmax,prcp,wdir,wspd
2032,2032,6731,2017-06-10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,19,0,0,0,0,0,0,58,8197.0,8197.0,21.2,14.8,26.8,0.0,138.5182481751825,27.92992700729927
2033,2033,6732,2017-06-11,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,2,0,25,0,0,0,0,1,0,58,8198.0,8198.0,21.2,15.0,25.6,0.0,138.4014598540146,27.958394160583943
2034,2034,6733,2017-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,62,0,0,7,0,18,0,96,8199.0,8199.0,23.5,16.5,29.5,0.0,138.28467153284672,27.986861313868616
2035,2035,6734,2017-06-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,5,0,33,0,0,2,0,33,0,80,8200.0,8200.0,24.9,19.1,30.1,0.0,138.16788321167883,28.01532846715328
2036,2036,6735,2017-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,98,0,0,0,0,29,0,46,8201.0,8201.0,22.0,19.9,25.6,1.0,138.05109489051097,28.043795620437955
2037,2037,6736,2017-06-15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,22,0,0,0,0,8,0,30,8202.0,8202.0,22.4,15.6,28.0,0.0,137.93430656934305,28.072262773722628
2038,2038,6737,2017-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,3,0,11,0,43,8203.0,8203.0,23.3,16.1,29.5,0.2,137.8175182481752,28.1007299270073
2039,2039,6738,2017-06-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13,0,19,0,0,1,0,57,0,12,8204.0,8204.0,19.2,17.3,23.5,0.0,137.7007299270073,28.129197080291966
2040,2040,6739,2017-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,2,0,34,8205.0,8205.0,15.9,14.3,19.0,3.2,137.5839416058394,28.157664233576643
2041,2041,6740,2017-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,65,0,0,0,0,6,0,105,8206.0,8206.0,21.6,15.4,28.5,0.0,137.46715328467153,28.186131386861312
2042,2042,6741,2017-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,6,0,0,1,0,1,0,54,8207.0,8207.0,24.2,17.2,31.0,0.0,137.35036496350364,28.214598540145985
2043,2043,6742,2017-06-21,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,17,0,33,0,0,0,0,16,0,132,8208.0,8208.0,26.2,19.8,33.0,7.8,137.23357664233578,28.24306569343066
2044,2044,6743,2017-06-22,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,18,0,25,0,0,0,0,5,0,70,8209.0,8209.0,26.4,19.0,33.4,0.0,137.11678832116786,28.271532846715328
2045,2045,6744,2017-06-23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,150,0,0,5,0,8,0,223,8210.0,8210.0,29.1,23.7,35.0,0.2,137.0,28.3
2046,2046,6745,2017-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,39,0,0,6,0,2,0,118,8211.0,8211.0,25.9,20.9,32.7,0.0,136.8832116788321,28.32846715328467
2047,2047,6746,2017-06-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,40,0,0,6,0,1,0,106,8212.0,8212.0,29.2,22.0,36.0,1.5,136.76642335766422,28.356934306569343
2048,2048,6747,2017-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,52,0,0,0,0,0,0,57,8213.0,8213.0,23.8,20.4,28.8,0.0,136.6496350364963,28.385401459854013
2049,2049,6748,2017-06-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,1,0,56,8214.0,8214.0,26.5,19.0,32.6,0.0,136.53284671532845,28.41386861313869
2050,2050,6749,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,35,0,0,2,0,7,0,139,8215.0,8215.0,29.3,22.7,35.1,0.0,136.4160583941606,28.44233576642336
2051,2051,6750,2017-06-29,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,7,1,0,36,0,0,0,0,9,0,25,8216.0,8216.0,29.7,26.4,35.7,0.0,136.2992700729927,28.470802919708028
2052,2052,6751,2017-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,13,0,0,1,0,1,0,16,8217.0,8217.0,28.5,21.7,35.3,0.0,136.1824817518248,28.4992700729927
2053,2053,6752,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,5,8218.0,8218.0,24.4,20.6,29.6,0.0,136.06569343065692,28.52773722627737
2054,2054,6753,2017-07-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,13,8219.0,8219.0,22.2,17.6,29.0,11.5,135.94890510948903,28.556204379562043
2055,2055,6754,2017-07-03,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,51,0,0,1,0,7,0,97,8220.0,8220.0,21.2,16.8,25.7,0.5,135.83211678832117,28.584671532846716
2056,2056,6755,2017-07-04,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,80,0,0,0,0,2,0,148,8221.0,8221.0,21.4,14.5,27.6,0.0,135.71532846715328,28.613138686131386
2057,2057,6756,2017-07-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,41,8222.0,8222.0,24.1,16.6,30.2,0.0,135.5985401459854,28.64160583941606
2058,2058,6757,2017-07-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,2,0,31,8223.0,8223.0,26.1,19.0,33.7,0.0,135.4817518248175,28.67007299270073
2059,2059,6758,2017-07-07,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,13,8224.0,8224.0,28.0,20.8,35.6,0.1,135.36496350364962,28.698540145985405
2060,2060,6759,2017-07-08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,8225.0,8225.0,28.0,20.8,33.6,0.0,135.24817518248176,28.72700729927008
2061,2061,6760,2017-07-09,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,91,8226.0,8226.0,28.4,22.6,34.7,0.0,135.13138686131384,28.755474452554743
2062,2062,6761,2017-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,77,8227.0,8227.0,31.2,24.6,38.2,0.0,135.01459854014598,28.783941605839416
2063,2063,6762,2017-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,54,0,0,0,0,0,0,90,8228.0,8228.0,31.8,24.8,37.6,0.0,134.89781021897812,28.81240875912409
2064,2064,6763,2017-07-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,11,0,0,0,0,0,0,16,8229.0,8229.0,27.6,23.0,32.0,7.8,134.7810218978102,28.84087591240876
2065,2065,6764,2017-07-13,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,8230.0,8230.0,24.1,20.2,28.0,0.1,134.66423357664237,28.869343065693432
2066,2066,6765,2017-07-14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,41,8231.0,8231.0,21.8,15.0,27.5,0.0,134.54744525547446,28.8978102189781
2067,2067,6766,2017-07-15,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,3,0,0,0,57,8232.0,8232.0,21.4,17.6,27.2,0.0,134.43065693430657,28.92627737226277
2068,2068,6767,2017-07-16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,57,8233.0,8233.0,20.4,14.9,25.6,0.0,134.31386861313868,28.954744525547447
2069,2069,6768,2017-07-17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0,1,0,1,0,6,8234.0,8234.0,22.1,15.2,28.1,0.0,134.1970802919708,28.98321167883212
2070,2070,6769,2017-07-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,9,8235.0,8235.0,24.5,17.0,31.0,0.0,134.0802919708029,29.011678832116782
2071,2071,6770,2017-07-19,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,31,8236.0,8236.0,27.5,18.6,34.6,0.0,133.96350364963504,29.04014598540146
2072,2072,6771,2017-07-20,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,39,8237.0,8237.0,28.7,22.0,35.0,0.0,133.84671532846716,29.06861313868613
2073,2073,6772,2017-07-21,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,46,8238.0,8238.0,29.8,23.9,36.0,0.0,133.72992700729927,29.097080291970805
2074,2074,6773,2017-07-22,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,45,8239.0,8239.0,30.8,23.3,36.7,0.0,133.61313868613138,29.12554744525547
2075,2075,6774,2017-07-23,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,18,0,0,0,0,1,0,32,8240.0,8240.0,29.9,23.3,36.0,0.0,133.4963503649635,29.154014598540144
2076,2076,6775,2017-07-24,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,25,8241.0,8241.0,30.5,24.7,36.8,1.8,133.37956204379563,29.182481751824817
2077,2077,6776,2017-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,8242.0,8242.0,20.8,18.2,30.9,3.9,133.26277372262774,29.21094890510949
2078,2078,6777,2017-07-26,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,19,8243.0,8243.0,20.7,17.2,26.6,0.7,133.14598540145985,29.239416058394163
2079,2079,6778,2017-07-27,0,0,3,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,20,8244.0,8244.0,19.6,16.2,23.9,0.0,133.02919708029196,29.26788321167883
2080,2080,6779,2017-07-28,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,71,8245.0,8245.0,21.4,15.6,28.9,0.0,132.91240875912408,29.29635036496351
2081,2081,6780,2017-07-29,0,0,7,10,0,5,0,0,7,0,0,0,0,0,0,0,7,0,7,0,0,0,0,2,0,90,8246.0,8246.0,25.2,19.4,31.4,0.0,132.7956204379562,29.32481751824817
2082,2082,6781,2017-07-30,0,0,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,41,8247.0,8247.0,27.9,19.8,35.5,0.0,132.67883211678833,29.353284671532847
2083,2083,6782,2017-07-31,0,0,10,9,0,1,0,0,13,0,0,0,0,0,0,0,1,0,9,0,0,0,0,1,0,56,8248.0,8248.0,28.6,22.6,35.8,0.0,132.5620437956204,29.38175182481752
2084,2084,6783,2017-08-01,0,0,3,8,0,3,0,0,3,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,67,8249.0,8249.0,30.9,24.0,36.4,0.0,132.44525547445255,29.410218978102197
2085,2085,6784,2017-08-02,0,0,5,15,0,12,0,0,38,0,0,0,0,0,0,2,2,0,17,0,0,4,0,0,0,43,8250.0,8250.0,30.4,23.4,39.1,0.0,132.32846715328466,29.43868613138686
2086,2086,6785,2017-08-03,0,0,16,3,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8251.0,8251.0,29.7,24.3,37.5,0.0,132.21167883211675,29.46715328467153
2087,2087,6786,2017-08-04,0,0,12,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,38,8252.0,8252.0,31.7,23.4,39.0,0.0,132.0948905109489,29.495620437956205
2088,2088,6787,2017-08-05,0,0,23,8,0,3,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,29,8253.0,8253.0,32.3,25.1,39.8,0.0,131.97810218978103,29.52408759124088
2089,2089,6788,2017-08-06,0,0,19,10,0,6,0,0,5,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,43,8254.0,8254.0,30.8,24.0,39.6,2.7,131.86131386861314,29.55255474452555
2090,2090,6789,2017-08-07,0,0,30,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,8255.0,8255.0,21.2,20.2,24.5,2.0,131.74452554744525,29.581021897810217
2091,2091,6790,2017-08-08,0,0,6,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,8256.0,8256.0,25.3,18.8,31.1,0.0,131.62773722627736,29.60948905109489
2092,2092,6791,2017-08-09,0,0,11,24,0,16,0,0,18,0,1,0,0,0,0,0,1,0,6,0,0,0,0,2,0,20,8257.0,8257.0,30.1,23.1,38.8,0.0,131.51094890510947,29.637956204379563
2093,2093,6792,2017-08-10,0,0,15,23,0,17,0,0,9,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,19,8258.0,8258.0,31.6,25.6,38.3,0.0,131.3941605839416,29.66642335766424
2094,2094,6793,2017-08-11,0,0,17,13,0,7,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,16,8259.0,8259.0,32.0,24.6,38.9,0.0,131.27737226277372,29.694890510948905
2095,2095,6794,2017-08-12,0,0,17,10,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,8260.0,8260.0,24.9,18.5,31.6,5.8,131.16058394160584,29.72335766423358
2096,2096,6795,2017-08-13,0,0,66,9,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,8261.0,8261.0,17.6,16.4,19.1,0.0,131.04379562043795,29.751824817518248
2097,2097,6796,2017-08-14,0,0,30,5,0,3,0,0,6,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,38,8262.0,8262.0,21.3,16.5,26.0,0.0,130.92700729927006,29.78029197080292
2098,2098,6797,2017-08-15,0,0,53,12,0,6,0,0,18,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,61,8263.0,8263.0,24.0,18.1,30.9,0.0,130.81021897810217,29.80875912408759
2099,2099,6798,2017-08-16,0,0,70,16,0,10,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,8264.0,8264.0,26.1,19.2,33.0,0.0,130.6934306569343,29.83722627737226
2100,2100,6799,2017-08-17,0,0,105,5,0,19,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,83,8265.0,8265.0,26.8,20.4,33.8,0.0,130.57664233576642,29.865693430656933
2101,2101,6800,2017-08-18,0,0,79,7,0,24,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,48,8266.0,8266.0,27.3,20.4,34.8,0.0,130.45985401459853,29.89416058394161
2102,2102,6801,2017-08-19,0,0,51,5,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8267.0,8267.0,29.5,22.8,37.2,0.0,130.34306569343067,29.92262773722628
2103,2103,6802,2017-08-20,0,0,177,3,0,22,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,8268.0,8268.0,20.8,17.7,28.9,9.0,130.22627737226276,29.95109489051095
2104,2104,6803,2017-08-21,0,0,69,1,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8269.0,8269.0,19.5,14.9,24.0,0.0,130.1094890510949,29.979562043795625
2105,2105,6804,2017-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8270.0,8270.0,19.0,13.0,25.3,0.0,129.992700729927,30.00802919708029
2106,2106,6805,2017-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8271.0,8271.0,19.1,12.9,26.3,0.0,129.87591240875912,30.036496350364967
2107,2107,6806,2017-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8272.0,8272.0,21.3,14.0,30.0,0.0,129.75912408759123,30.06496350364964
2108,2108,6807,2017-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8273.0,8273.0,26.6,18.6,34.7,0.0,129.64233576642334,30.09343065693431
2109,2109,6808,2017-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8274.0,8274.0,28.9,20.0,37.3,0.0,129.52554744525548,30.12189781021898
2110,2110,6809,2017-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8275.0,8275.0,29.4,22.0,37.5,0.0,129.4087591240876,30.15036496350365
2111,2111,6810,2017-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8276.0,8276.0,25.8,22.9,31.4,0.0,129.2919708029197,30.17883211678832
2112,2112,6811,2017-08-29,0,0,244,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,17,8277.0,8277.0,22.3,16.9,28.8,0.0,129.17518248175182,30.207299270072998
2113,2113,6812,2017-08-30,0,0,285,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,9,0,0,0,0,1,0,20,8278.0,8278.0,22.8,14.8,30.4,0.0,129.05839416058393,30.235766423357667
2114,2114,6813,2017-08-31,0,0,250,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,27,8279.0,8279.0,25.2,18.4,34.2,0.0,128.94160583941604,30.264233576642336
2115,2115,6814,2017-09-01,0,0,487,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,8280.0,8280.0,27.4,19.6,34.6,0.0,128.82481751824818,30.29270072992701
2116,2116,6815,2017-09-02,0,0,315,0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,8281.0,8281.0,24.0,19.0,31.8,4.8,128.7080291970803,30.32116788321168
2117,2117,6816,2017-09-03,0,0,203,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8282.0,8282.0,15.9,14.8,19.1,1.9,128.5912408759124,30.349635036496352
2118,2118,6817,2017-09-04,0,0,401,2,0,1,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52,8283.0,8283.0,17.4,14.1,22.8,0.0,128.47445255474452,30.37810218978102
2119,2119,6818,2017-09-05,0,0,209,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,43,8284.0,8284.0,18.1,11.7,23.9,0.0,128.35766423357666,30.40656934306569
2120,2120,6819,2017-09-06,0,0,554,6,0,3,0,0,31,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,44,8285.0,8285.0,20.9,14.3,27.7,0.0,128.24087591240874,30.435036496350364
2121,2121,6820,2017-09-07,0,0,267,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,24,8286.0,8286.0,21.1,17.6,27.0,0.7,128.12408759124088,30.46350364963504
2122,2122,6821,2017-09-08,0,0,180,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,8287.0,8287.0,20.2,15.5,26.4,0.0,128.00729927007296,30.491970802919703
2123,2123,6822,2017-09-09,0,0,84,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,8288.0,8288.0,21.5,16.1,27.3,0.0,127.8905109489051,30.52043795620438
2124,2124,6823,2017-09-10,0,0,95,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8289.0,8289.0,25.0,18.0,32.2,0.0,127.7737226277372,30.54890510948905
2125,2125,6824,2017-09-11,0,0,300,6,0,0,0,0,33,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,29,8290.0,8290.0,24.8,16.8,34.0,10.2,127.65693430656933,30.577372262773725
2126,2126,6825,2017-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8291.0,8291.0,19.2,16.4,25.3,2.7,127.54014598540148,30.6058394160584
2127,2127,6826,2017-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8292.0,8292.0,18.3,14.3,23.7,0.0,127.42335766423358,30.634306569343067
2128,2128,6827,2017-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8293.0,8293.0,22.6,16.4,30.5,0.0,127.30656934306568,30.66277372262774
2129,2129,6828,2017-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8294.0,8294.0,18.9,14.9,24.3,0.0,127.1897810218978,30.69124087591241
2130,2130,6829,2017-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8295.0,8295.0,23.9,15.4,33.3,0.8,127.07299270072994,30.719708029197083
2131,2131,6830,2017-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8296.0,8296.0,22.3,17.0,32.6,3.7,126.95620437956204,30.748175182481752
2132,2132,6831,2017-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8297.0,8297.0,17.8,13.6,24.1,0.0,126.83941605839416,30.776642335766425
2133,2133,6832,2017-09-19,0,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8298.0,8298.0,18.7,13.1,26.5,0.0,126.72262773722628,30.80510948905109
2134,2134,6833,2017-09-20,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8299.0,8299.0,14.3,12.0,17.0,9.3,126.6058394160584,30.833576642335768
2135,2135,6834,2017-09-21,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8300.0,8300.0,11.6,10.9,12.6,6.5,126.4890510948905,30.86204379562044
2136,2136,6835,2017-09-22,0,0,62,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,8301.0,8301.0,13.2,10.8,15.4,0.5,126.3722627737226,30.89051094890511
2137,2137,6836,2017-09-23,0,0,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,8302.0,8302.0,16.1,12.0,20.8,0.0,126.25547445255474,30.91897810218978
2138,2138,6837,2017-09-24,0,0,20,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8303.0,8303.0,15.8,10.5,21.8,1.0,126.13868613138686,30.94744525547445
2139,2139,6838,2017-09-25,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8304.0,8304.0,15.1,12.8,18.5,1.6,126.02189781021896,30.975912408759125
2140,2140,6839,2017-09-26,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8305.0,8305.0,16.9,13.6,22.8,2.1,125.90510948905109,31.004379562043795
2141,2141,6840,2017-09-27,0,0,8,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8306.0,8306.0,16.5,14.7,20.1,0.0,125.7883211678832,31.032846715328468
2142,2142,6841,2017-09-28,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8307.0,8307.0,15.0,12.6,18.2,0.0,125.67153284671532,31.061313868613137
2143,2143,6842,2017-09-29,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8308.0,8308.0,13.8,10.2,18.9,0.0,125.55474452554743,31.08978102189781
2144,2144,6843,2017-09-30,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8309.0,8309.0,13.3,10.0,18.4,0.0,125.43795620437956,31.11824817518248
2145,2145,6844,2017-10-01,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,8310.0,8310.0,13.7,8.7,20.0,0.0,125.32116788321169,31.146715328467156
2146,2146,6845,2017-10-02,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8311.0,8311.0,14.1,9.6,21.2,0.0,125.20437956204378,31.175182481751825
2147,2147,6846,2017-10-03,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8312.0,8312.0,16.7,10.3,25.7,2.5,125.08759124087592,31.20364963503649
2148,2148,6847,2017-10-04,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,8313.0,8313.0,16.1,13.4,21.4,0.0,124.97080291970802,31.23211678832117
2149,2149,6848,2017-10-05,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,8314.0,8314.0,17.9,11.0,25.3,3.2,124.85401459854016,31.260583941605844
2150,2150,6849,2017-10-06,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8315.0,8315.0,11.8,9.1,18.6,2.9,124.73722627737224,31.28905109489051
2151,2151,6850,2017-10-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8316.0,8316.0,10.4,8.7,14.5,0.0,124.62043795620436,31.317518248175183
2152,2152,6851,2017-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,8317.0,8317.0,12.1,6.5,18.4,0.0,124.50364963503652,31.345985401459856
2153,2153,6852,2017-10-09,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8318.0,8318.0,13.4,9.8,18.0,0.6,124.3868613138686,31.37445255474453
2154,2154,6853,2017-10-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8319.0,8319.0,13.3,10.1,17.3,0.1,124.27007299270072,31.4029197080292
2155,2155,6854,2017-10-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8320.0,8320.0,14.3,8.9,21.8,0.0,124.15328467153284,31.431386861313868
2156,2156,6855,2017-10-12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8321.0,8321.0,16.2,10.3,23.9,0.0,124.03649635036496,31.459854014598545
