,Unnamed: 0_x,location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE,Unnamed: 0.1,Unnamed: 0_y,tavg,tmin,tmax,prcp,wdir,wspd
2409,7927,ВРШАЦ,2017-09-21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15971.0,15971.0,12.0,10.9,13.0,1.9741463414634144,247.0,14.5
2410,7928,ВРШАЦ,2017-09-22,0,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,15972.0,15972.0,12.7,10.6,15.1,1.9828048780487804,227.99999999999997,11.5
2411,7929,ВРШАЦ,2017-09-23,0,0,30,9,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,15973.0,15973.0,14.7,10.0,20.0,1.9914634146341461,209.0,8.7
2412,7930,ВРШАЦ,2017-09-24,0,0,15,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,15974.0,15974.0,14.5,9.3,20.0,2.000121951219512,190.0,6.5
2413,7931,ВРШАЦ,2017-09-25,0,0,1,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,15975.0,15975.0,14.3,8.5,19.0,2.0087804878048776,171.0,5.1
2414,7932,ВРШАЦ,2017-09-26,0,0,18,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,15976.0,15976.0,17.6,14.5,22.0,2.0174390243902436,152.0,8.6
2415,7933,ВРШАЦ,2017-09-27,0,0,67,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,15977.0,15977.0,17.3,15.0,19.3,2.0260975609756096,133.0,17.4
2416,7934,ВРШАЦ,2017-09-28,0,0,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15978.0,15978.0,15.8,12.0,18.7,2.0347560975609755,132.5,19.8
2417,7935,ВРШАЦ,2017-09-29,0,0,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15979.0,15979.0,14.7,11.9,18.0,2.043414634146341,132.0,25.1
2418,7936,ВРШАЦ,2017-09-30,0,0,42,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,15980.0,15980.0,14.7,12.0,18.0,2.052073170731707,129.0,21.3
2419,7937,ВРШАЦ,2017-10-01,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15981.0,15981.0,14.9,12.0,19.0,2.060731707317073,135.0,24.0
2420,7938,ВРШАЦ,2017-10-02,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15982.0,15982.0,15.5,12.0,19.2,2.069390243902439,136.0,26.2
2421,7939,ВРШАЦ,2017-10-03,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,15983.0,15983.0,17.5,13.0,23.0,2.0780487804878045,138.0,34.4
2422,7940,ВРШАЦ,2017-10-04,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,15984.0,15984.0,14.0,7.0,19.5,2.0867073170731705,156.0,5.4
2423,7941,ВРШАЦ,2017-10-05,0,0,7,4,0,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,15985.0,15985.0,16.9,7.0,23.1,2.0953658536585364,174.0,11.9
2424,7942,ВРШАЦ,2017-10-06,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15986.0,15986.0,12.9,8.7,20.0,2.1040243902439024,175.33333333333334,11.3
2425,7943,ВРШАЦ,2017-10-07,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15987.0,15987.0,9.4,6.8,12.7,2.112682926829268,176.66666666666666,4.6
2427,7945,ВРШАЦ,2017-10-09,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15989.0,15989.0,11.0,6.0,15.0,2.13,179.33333333333331,4.1
2429,7947,ВРШАЦ,2017-10-11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15991.0,15991.0,10.4,1.0,20.0,2.1473170731707314,182.0,3.3
2430,7948,ВРШАЦ,2017-10-12,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15992.0,15992.0,15.0,6.0,23.0,2.1559756097560974,183.33333333333331,10.0
2432,7950,ВРШАЦ,2017-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15994.0,15994.0,11.7,5.8,20.0,2.173292682926829,186.0,4.5
2433,7951,ВРШАЦ,2017-10-15,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,15995.0,15995.0,11.4,3.0,21.0,2.181951219512195,187.33333333333331,4.7
2434,7952,ВРШАЦ,2017-10-16,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15996.0,15996.0,12.9,5.0,23.0,2.190609756097561,188.66666666666666,3.2
2435,7953,ВРШАЦ,2017-10-17,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15997.0,15997.0,14.3,5.7,26.0,2.199268292682927,190.0,3.6
2436,7954,ВРШАЦ,2017-10-18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15998.0,15998.0,21.6,11.0,27.0,2.2079268292682923,191.33333333333331,23.4
2437,7955,ВРШАЦ,2017-10-19,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15999.0,15999.0,17.6,7.7,25.0,2.2165853658536583,192.66666666666666,9.6
2438,7956,ВРШАЦ,2017-10-20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16000.0,16000.0,12.7,3.0,24.0,2.2252439024390243,194.0,4.0
2440,7958,ВРШАЦ,2017-10-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16002.0,16002.0,13.4,5.0,19.0,2.2425609756097558,196.66666666666666,7.9
2441,7959,ВРШАЦ,2017-10-23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16003.0,16003.0,11.9,8.0,19.0,2.2512195121951217,198.0,19.3
2442,7960,ВРШАЦ,2017-10-24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16004.0,16004.0,9.6,8.0,11.0,2.2598780487804877,199.33333333333331,22.4
2443,7961,ВРШАЦ,2017-10-25,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16005.0,16005.0,9.1,7.6,11.0,2.2685365853658532,200.66666666666666,6.2
2444,7962,ВРШАЦ,2017-10-26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16006.0,16006.0,10.8,7.0,16.0,2.277195121951219,202.0,5.0
2445,7963,ВРШАЦ,2017-10-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16007.0,16007.0,13.6,8.0,20.0,2.285853658536585,203.33333333333331,13.6
2446,7964,ВРШАЦ,2017-10-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16008.0,16008.0,9.2,7.0,13.0,2.294512195121951,204.66666666666666,10.9
2447,7965,ВРШАЦ,2017-10-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16009.0,16009.0,9.5,7.0,12.6,2.3031707317073167,206.0,18.7
2448,7966,ВРШАЦ,2017-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16010.0,16010.0,6.3,3.0,11.0,2.3118292682926826,284.0,17.0
2449,7967,ВРШАЦ,2017-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16011.0,16011.0,4.2,-0.7,10.1,2.3204878048780486,259.16666666666663,7.6
2450,7968,ВРШАЦ,2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16012.0,16012.0,6.2,2.0,12.0,2.329146341463414,234.33333333333331,4.9
2451,7969,ВРШАЦ,2017-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16013.0,16013.0,10.8,6.1,15.0,2.33780487804878,209.5,12.9
2452,7970,ВРШАЦ,2017-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16014.0,16014.0,9.5,2.0,13.0,2.346463414634146,184.66666666666666,4.7
2453,7971,ВРШАЦ,2017-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16015.0,16015.0,7.8,1.0,13.0,2.355121951219512,159.83333333333331,15.2
2454,7972,ВРШАЦ,2017-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16016.0,16016.0,12.0,10.0,15.0,2.3637804878048776,135.0,48.2
3001,10430,НИШ,2017-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516.0,5516.0,10.1,4.4,17.5,7.1,59.414545454545454,10.1
3002,10431,НИШ,2017-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517.0,5517.0,4.2,2.9,10.1,8.4,59.276363636363634,10.5
3003,10432,НИШ,2017-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5518.0,5518.0,2.8,1.3,5.3,0.0,59.13818181818181,11.1
3004,10433,НИШ,2017-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5519.0,5519.0,0.2,-0.8,3.9,0.0,59.0,11.0
3005,10434,НИШ,2017-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520.0,5520.0,-0.2,-2.0,3.4,0.0,53.0,15.6
3006,10435,НИШ,2017-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521.0,5521.0,-0.3,-1.6,4.5,0.0,53.0,13.5
3007,10436,НИШ,2017-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522.0,5522.0,-1.5,-2.9,2.2,0.0,92.28571428571428,11.8
3008,10437,НИШ,2017-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523.0,5523.0,-2.1,-5.1,4.2,0.0,131.57142857142856,5.5
3009,10438,НИШ,2017-02-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524.0,5524.0,-2.9,-7.5,4.3,0.0,170.85714285714283,6.3
3010,10439,НИШ,2017-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5525.0,5525.0,0.1,-4.0,7.5,0.0,210.14285714285714,7.4
3011,10440,НИШ,2017-02-16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526.0,5526.0,2.3,-4.2,11.7,0.0,249.4285714285714,4.9
3012,10441,НИШ,2017-02-17,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5527.0,5527.0,4.9,-3.4,14.9,0.0,288.71428571428567,5.3
3013,10442,НИШ,2017-02-18,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5528.0,5528.0,2.7,-1.2,8.4,4.9,328.0,11.2
3014,10443,НИШ,2017-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5529.0,5529.0,0.8,0.1,2.9,2.4,305.16666666666663,7.7
3015,10444,НИШ,2017-02-20,0,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5530.0,5530.0,0.9,0.3,5.7,0.0,282.3333333333333,6.300000000000001
3016,10445,НИШ,2017-02-21,0,0,0,0,3,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5531.0,5531.0,3.2,-2.7,10.7,0.5,259.5,4.9
3017,10446,НИШ,2017-02-22,0,3,0,0,87,0,0,0,0,338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5532.0,5532.0,9.6,3.4,18.3,0.0,236.66666666666666,6.0
3018,10447,НИШ,2017-02-23,0,1,0,0,410,0,0,0,0,482,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5533.0,5533.0,10.5,2.0,20.0,0.0,213.83333333333331,6.9
3019,10448,НИШ,2017-02-24,0,1,0,0,97,0,0,0,0,165,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5534.0,5534.0,12.2,5.8,18.7,2.6,191.0,8.9
3020,10449,НИШ,2017-02-25,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5535.0,5535.0,4.7,3.6,14.5,0.0,158.0,14.9
3021,10450,НИШ,2017-02-26,0,2,0,0,1,0,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5536.0,5536.0,7.8,1.3,15.5,0.0,125.0,8.0
3022,10451,НИШ,2017-02-27,0,5,0,0,7,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5537.0,5537.0,11.7,5.4,20.1,0.0,118.0,6.4
3023,10452,НИШ,2017-02-28,0,21,0,0,54,0,0,0,0,6,286,0,1,0,0,1,0,0,0,10,0,0,0,0,0,0,5538.0,5538.0,13.2,6.7,21.3,0.0,124.33333333333333,8.3
3024,10453,НИШ,2017-03-01,0,9,0,0,6,0,0,0,0,28,59,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5539.0,5539.0,10.6,5.5,18.0,10.3,130.66666666666666,11.9
3025,10454,НИШ,2017-03-02,0,12,0,0,2,0,0,0,0,5,84,0,5,0,0,1,0,0,0,3,0,0,0,0,0,0,5540.0,5540.0,8.3,3.3,15.1,0.0,137.0,5.0
3026,10455,НИШ,2017-03-03,0,4,0,0,2,0,0,0,0,4,31,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,5541.0,5541.0,7.6,2.3,15.4,0.0,143.33333333333331,6.9
3027,10456,НИШ,2017-03-04,0,10,0,0,36,0,0,0,0,13,1843,0,72,0,0,0,0,0,0,57,0,0,0,0,18,0,5542.0,5542.0,11.2,0.2,21.2,0.0,149.66666666666666,9.0
3028,10457,НИШ,2017-03-05,0,8,0,0,0,0,0,0,0,36,1112,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,5543.0,5543.0,14.0,7.6,18.8,0.6,156.0,11.0
3029,10458,НИШ,2017-03-06,0,0,0,0,8,0,3,0,0,0,30,0,7,0,0,5,0,0,0,10,0,0,0,0,0,0,5544.0,5544.0,11.0,8.9,16.3,5.8,190.8,8.0
3030,10459,НИШ,2017-03-07,0,5,0,0,5,0,0,0,0,10,13,0,16,0,0,0,0,0,0,34,0,0,0,0,0,0,5545.0,5545.0,11.0,5.3,18.4,1.8,225.60000000000002,10.1
3031,10460,НИШ,2017-03-08,0,0,0,0,3,0,0,0,0,3,54,0,28,0,0,0,0,0,0,39,0,0,0,0,0,0,5546.0,5546.0,9.9,8.4,14.0,0.9,260.40000000000003,16.6
3032,10461,НИШ,2017-03-09,0,16,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,53,0,0,13,0,2,0,5547.0,5547.0,10.1,6.3,15.5,0.0,295.2,18.6
3033,10462,НИШ,2017-03-10,0,0,0,0,2,0,0,0,0,0,10,0,9,0,0,0,0,0,0,21,0,0,0,0,0,0,5548.0,5548.0,7.6,6.5,10.8,11.4,330.0,22.5
3034,10463,НИШ,2017-03-11,0,8,0,0,10,0,0,0,0,2,13,0,31,0,0,0,0,0,0,62,0,0,0,0,6,0,5549.0,5549.0,4.4,3.0,6.6,0.5,321.66666666666663,19.8
3035,10464,НИШ,2017-03-12,5,18,0,0,5,0,0,0,0,5,8,0,18,0,0,0,0,0,0,13,0,0,2,0,0,0,5550.0,5550.0,5.2,3.6,7.6,3.5,313.3333333333333,11.9
3036,10465,НИШ,2017-03-13,0,5,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,23,0,0,0,0,0,0,5551.0,5551.0,4.0,2.4,5.4,2.3,305.0,9.3
3037,10466,НИШ,2017-03-14,3,3,0,0,3,0,0,0,0,1,18,0,18,0,0,0,0,0,0,28,0,0,5,0,3,0,5552.0,5552.0,7.8,5.4,12.2,0.0,298.0,13.5
3038,10467,НИШ,2017-03-15,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,22,0,0,3,0,2,0,5553.0,5553.0,7.4,2.9,12.4,0.3,302.7,9.4
3039,10468,НИШ,2017-03-16,8,5,0,0,3,0,0,0,0,0,21,0,21,0,0,0,0,0,0,23,0,0,5,0,0,0,5554.0,5554.0,9.1,5.4,13.7,0.0,307.4,14.5
3040,10469,НИШ,2017-03-17,23,3,0,0,13,0,0,0,0,2,15,0,4,0,0,0,0,0,0,47,0,0,5,0,0,0,5555.0,5555.0,8.3,4.8,14.1,0.0,312.1,12.4
3041,10470,НИШ,2017-03-18,3,3,0,0,5,0,0,0,0,3,47,0,3,0,0,0,0,0,0,18,0,0,29,0,3,0,5556.0,5556.0,11.7,-0.3,21.1,0.1,316.80000000000007,7.9
3042,10471,НИШ,2017-03-19,39,0,0,0,5,0,0,0,0,0,18,0,3,0,0,0,0,0,0,13,0,0,5,0,0,0,5557.0,5557.0,9.8,7.0,15.0,0.0,321.5,9.2
3043,10472,НИШ,2017-03-20,85,0,0,0,6,0,0,0,0,3,5,0,0,0,0,2,0,0,0,9,0,0,3,0,0,0,5558.0,5558.0,12.3,3.5,22.3,0.0,326.20000000000005,5.6
3044,10473,НИШ,2017-03-21,168,0,0,0,238,0,0,0,0,2,15,0,3,0,0,0,0,0,0,19,5,0,0,0,0,0,5559.0,5559.0,15.3,5.1,26.1,0.0,330.90000000000003,4.9
3045,10474,НИШ,2017-03-22,116,0,0,0,964,0,0,0,0,0,15,0,2,0,0,0,0,0,0,15,3,0,34,0,0,0,5560.0,5560.0,17.6,10.5,26.8,0.0,335.6,8.9
3046,10475,НИШ,2017-03-23,10,0,0,0,176,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,5561.0,5561.0,18.6,12.7,25.8,0.0,340.3,10.8
3047,10476,НИШ,2017-03-24,13,0,0,0,135,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,5,0,2,0,5562.0,5562.0,18.0,12.4,24.7,0.0,345.0,11.2
3048,10477,НИШ,2017-03-25,15,0,0,0,399,0,0,0,0,0,10,0,5,0,0,0,0,0,0,39,1,0,23,0,0,0,5563.0,5563.0,13.3,9.9,17.7,0.0,344.47222222222223,14.6
3049,10478,НИШ,2017-03-26,15,0,0,0,155,0,0,0,0,0,5,0,0,0,0,0,0,0,0,21,1,0,18,0,0,0,5564.0,5564.0,7.8,5.8,12.7,0.0,343.9444444444444,12.75
3050,10479,НИШ,2017-03-27,0,1,0,0,5,0,2,0,0,10,3,0,8,0,0,0,0,0,0,10,0,0,1,0,0,0,5565.0,5565.0,8.4,0.5,15.4,0.0,343.4166666666667,10.9
3051,10480,НИШ,2017-03-28,0,0,0,0,38,0,1,0,0,4,1,0,27,0,0,0,0,1,0,10,0,0,3,0,0,0,5566.0,5566.0,9.9,-0.5,17.9,0.0,342.88888888888886,10.0
3052,10481,НИШ,2017-03-29,21,0,0,0,189,0,0,0,0,0,2,0,21,3,0,0,0,36,0,34,15,0,88,0,0,0,5567.0,5567.0,12.4,1.0,21.5,0.0,342.3611111111111,10.8
3053,10482,НИШ,2017-03-30,0,0,0,0,155,0,5,0,0,0,10,0,60,5,0,0,0,140,0,14,8,0,21,0,0,0,5568.0,5568.0,13.7,4.6,21.4,0.0,341.8333333333333,15.9
3054,10483,НИШ,2017-03-31,9,0,0,0,62,0,2,0,0,0,10,0,23,8,0,0,0,285,0,0,8,0,47,0,0,0,5569.0,5569.0,13.7,5.1,20.4,0.0,341.3055555555555,8.7
3055,10484,НИШ,2017-04-01,0,0,0,0,22,0,4,0,0,0,10,0,2,21,0,0,0,1062,0,8,6,0,14,0,0,0,5570.0,5570.0,14.8,7.2,24.0,0.0,340.77777777777777,6.5
3056,10485,НИШ,2017-04-02,3,0,0,0,26,0,3,0,0,0,3,0,8,19,0,0,0,643,0,5,20,0,8,0,0,0,5571.0,5571.0,17.2,9.4,25.1,0.0,340.25,12.6
3057,10486,НИШ,2017-04-03,8,0,0,0,15,0,0,0,0,0,13,0,0,23,6,0,0,18,0,8,18,0,19,0,0,0,5572.0,5572.0,16.4,11.1,23.2,4.9,339.72222222222223,10.1
3058,10487,НИШ,2017-04-04,3,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,16,0,6,0,0,10,0,0,0,5573.0,5573.0,11.6,9.2,16.7,13.4,339.1944444444444,8.8
3059,10488,НИШ,2017-04-05,9,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,21,0,8,16,0,18,0,0,0,5574.0,5574.0,11.7,9.4,18.7,15.1,338.66666666666663,7.0
3060,10489,НИШ,2017-04-06,34,0,0,0,6,0,0,0,0,0,0,23,13,6,52,0,0,65,0,13,47,0,54,0,2,0,5575.0,5575.0,9.6,9.1,12.4,1.6,338.13888888888886,8.2
3061,10490,НИШ,2017-04-07,0,0,0,0,95,0,0,0,0,0,4,8,0,14,25,0,0,202,4,0,4,0,27,0,0,0,5576.0,5576.0,6.7,5.0,10.8,3.2,337.6111111111111,9.4
3062,10491,НИШ,2017-04-08,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,0,18,0,0,0,0,3,0,0,0,5577.0,5577.0,8.3,5.6,10.2,2.7,337.08333333333326,5.5
3063,10492,НИШ,2017-04-09,0,0,0,0,16,0,0,0,0,0,6,109,2,67,78,1,0,340,14,0,19,0,60,0,0,0,5578.0,5578.0,11.9,7.3,18.2,0.0,336.55555555555554,9.0
3064,10493,НИШ,2017-04-10,0,0,0,0,27,0,0,0,0,0,4,95,0,66,301,0,0,552,16,16,19,0,25,0,0,0,5579.0,5579.0,12.4,3.2,21.7,0.0,336.02777777777777,5.0
3065,10494,НИШ,2017-04-11,0,0,0,0,44,0,0,0,0,0,54,238,0,207,404,0,0,578,26,10,7,0,13,0,0,0,5580.0,5580.0,14.6,5.2,23.7,0.0,335.5,9.2
3066,10495,НИШ,2017-04-12,0,0,0,0,35,0,0,0,0,0,35,245,0,215,400,0,0,325,10,9,2,0,12,0,0,0,5581.0,5581.0,11.8,7.9,17.4,0.0,334.97222222222223,10.7
3067,10496,НИШ,2017-04-13,0,0,0,0,23,0,0,0,0,0,3,3,5,78,363,0,0,171,18,8,301,0,13,0,0,5,5582.0,5582.0,12.9,4.4,21.7,0.0,334.44444444444446,7.4
3068,10497,НИШ,2017-04-14,0,0,0,0,4,0,0,0,0,0,0,16,2,41,105,0,0,113,17,16,14,0,8,0,0,4,5583.0,5583.0,13.4,9.6,18.7,0.0,333.91666666666663,9.3
3069,10498,НИШ,2017-04-15,0,0,0,0,0,0,0,0,0,0,0,5,3,5,23,0,0,18,0,0,21,0,3,0,0,0,5584.0,5584.0,13.9,8.1,24.1,2.8,333.38888888888886,6.8
3070,10499,НИШ,2017-04-16,0,0,0,0,3,0,0,0,0,0,0,16,5,26,64,10,0,54,0,3,37,0,5,0,0,5,5585.0,5585.0,12.7,9.3,19.8,9.2,332.8611111111111,11.9
3071,10500,НИШ,2017-04-17,0,0,0,0,5,0,0,0,0,0,0,0,0,21,130,18,0,13,0,0,49,0,28,0,0,5,5586.0,5586.0,9.2,5.1,14.3,0.0,332.3333333333333,12.6
3072,10501,НИШ,2017-04-18,0,0,0,0,0,0,0,0,0,0,0,2,0,18,13,5,0,10,0,0,36,0,28,0,0,5,5587.0,5587.0,10.9,4.0,16.9,8.4,331.80555555555554,13.0
3073,10502,НИШ,2017-04-19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,2,0,0,0,0,2,0,5,0,0,1,5588.0,5588.0,4.4,2.5,13.2,6.7,331.27777777777777,13.4
3074,10503,НИШ,2017-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5589.0,5589.0,3.9,2.7,6.7,4.4,330.75,7.6
3075,10504,НИШ,2017-04-21,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,19,0,7,0,0,0,5590.0,5590.0,2.7,1.8,4.2,1.0,330.2222222222222,13.4
3076,10505,НИШ,2017-04-22,0,0,0,0,4,0,0,0,0,0,0,1,0,9,17,23,0,0,0,0,26,0,9,0,0,14,5591.0,5591.0,5.8,-1.9,11.8,0.0,329.6944444444444,5.0
3077,10506,НИШ,2017-04-23,0,0,0,0,2,0,0,0,0,0,0,0,0,2,10,15,0,2,0,0,21,0,2,0,0,0,5592.0,5592.0,6.6,3.4,10.4,0.2,329.16666666666663,9.4
3078,10507,НИШ,2017-04-24,0,0,0,0,3,0,0,0,0,0,8,0,0,8,5,26,0,0,1,0,54,0,0,0,0,0,5593.0,5593.0,8.3,0.3,15.9,0.0,328.6388888888889,5.1
3079,10508,НИШ,2017-04-25,0,0,0,0,15,0,0,0,0,0,78,5,0,15,23,36,0,5,2,0,194,0,28,0,0,3,5594.0,5594.0,13.4,1.9,23.3,0.0,328.1111111111111,7.6
3080,10509,НИШ,2017-04-26,0,0,0,0,23,0,0,0,0,0,75,10,0,13,28,8,0,5,16,0,86,3,18,0,0,0,5595.0,5595.0,16.9,8.0,24.9,0.0,327.5833333333333,9.1
3081,10510,НИШ,2017-04-27,0,0,0,0,20,0,0,0,0,0,52,8,0,13,26,18,0,12,25,0,88,3,21,0,0,0,5596.0,5596.0,18.7,8.6,28.1,0.0,327.05555555555554,6.1
3082,10511,НИШ,2017-04-28,0,0,0,0,23,0,0,0,0,0,44,16,0,12,68,54,0,57,70,0,34,0,5,0,0,13,5597.0,5597.0,19.8,14.3,27.5,0.0,326.52777777777777,8.4
3083,10512,НИШ,2017-04-29,0,0,0,0,0,0,0,0,0,0,0,5,0,3,38,29,0,7,12,0,1,3,1,0,0,3,5598.0,5598.0,12.6,8.9,17.8,3.4,326.0,20.4
